Website,Timestamp,BYPASS_PROXY_1 Result,BYPASS_PROXY_1 Start Time,BYPASS_PROXY_1 Failure Time,BYPASS_PROXY_2 Result,BYPASS_PROXY_2 Start Time,BYPASS_PROXY_2 Failure Time,BYPASS_PROXY_3 Result,BYPASS_PROXY_3 Start Time,BYPASS_PROXY_3 Failure Time,QUIC_PROXY_1 Result,QUIC_PROXY_1 Start Time,QUIC_PROXY_1 Failure Time,QUIC_PROXY_2 Result,QUIC_PROXY_2 Start Time,QUIC_PROXY_2 Failure Time,QUIC_PROXY_3 Result,QUIC_PROXY_3 Start Time,QUIC_PROXY_3 Failure Time
etsy,06-04 10:22:18,False,06-04 10:24:22,77.78040504455566,True,06-04 10:25:42,325.3623309135437,False,06-04 10:31:11,155.01944708824158,True,06-04 10:22:19,36.36403203010559,True,06-04 10:22:59,48.53589487075806,True,06-04 10:23:51,27.658175945281982
onlinesbi,06-04 10:33:48,False,06-04 10:33:49,76.73358488082886,False,06-04 10:35:09,76.68607592582703,False,06-04 10:36:29,78.03639554977417,False,06-04 10:37:50,11.06610894203186,False,06-04 10:38:04,11.0243661403656,False,06-04 10:38:19,18.68202495574951
detik,06-04 10:38:39,True,06-04 10:41:56,295.40249609947205,True,06-04 10:46:54,240.83623504638672,False,06-04 10:50:58,140.50380086898804,True,06-04 10:38:40,39.81319212913513,True,06-04 10:39:23,114.18421483039856,True,06-04 10:41:21,31.874197006225586
tmall,06-04 10:53:21,False,06-04 10:53:54,227.1307499408722,False,06-04 10:57:44,315.0414891242981,False,06-04 11:03:02,229.4119999408722,False,06-04 10:53:22,0.4778330326080322,False,06-04 10:53:26,10.966563940048218,False,06-04 10:53:40,10.718032836914062
chaturbate,06-04 11:06:54,True,06-04 11:08:01,308.78258514404297,False,06-04 11:13:13,226.15682578086853,True,06-04 11:17:02,159.0338749885559,True,06-04 11:06:55,32.507883071899414,True,06-04 11:07:31,23.254364013671875,False,06-04 11:07:57,0.8109030723571777
washingtonpost,06-04 11:19:43,False,06-04 11:19:45,80.7689459323883,True,06-04 11:21:09,11.980916023254395,False,06-04 11:21:24,17.370681762695312,True,06-04 11:21:44,7.983058929443359,True,06-04 11:21:55,3.8759453296661377,True,06-04 11:22:02,4.373901605606079
adexchangeprediction,06-04 11:22:09,False,06-04 11:22:22,2.641737222671509,False,06-04 11:22:28,1.2146790027618408,False,06-04 11:22:32,1.2195241451263428,False,06-04 11:22:10,0.8971889019012451,False,06-04 11:22:14,0.7595117092132568,False,06-04 11:22:18,0.7501261234283447
bilibili,06-04 11:22:35,True,06-04 11:23:08,281.2919588088989,True,06-04 11:27:52,210.7072901725769,True,06-04 11:31:26,161.496985912323,True,06-04 11:22:37,20.80046796798706,False,06-04 11:23:01,0.3913567066192627,False,06-04 11:23:04,0.4318201541900635
snapdeal,06-04 11:34:10,True,06-04 11:35:02,17.08086109161377,False,06-04 11:35:23,77.71605706214905,True,06-04 11:36:44,86.55948901176453,False,06-04 11:34:11,10.75449514389038,True,06-04 11:34:25,11.374665021896362,True,06-04 11:34:39,19.921315908432007
wikihow,06-04 11:38:12,False,06-04 11:40:17,83.14381313323975,True,06-04 11:41:43,133.89736580848694,False,06-04 11:44:00,79.60454893112183,True,06-04 11:38:13,41.66670632362366,True,06-04 11:38:58,35.11479902267456,True,06-04 11:39:37,36.77366876602173
ameblo,06-04 11:45:22,False,06-04 12:05:44,75.90314221382141,True,06-04 12:07:03,41.166281938552856,True,06-04 12:07:47,32.95101881027222,False,06-04 11:45:23,10.7554349899292,False,06-04 11:45:37,600.0338060855865,False,06-04 11:55:40,600.0246920585632
redtube,06-04 12:08:22,True,06-04 12:08:24,158.68738794326782,False,06-04 12:11:05,75.97512125968933,False,06-04 12:12:25,75.45108103752136,False,06-04 12:13:43,11.735893964767456,False,06-04 12:13:58,11.441604852676392,False,06-04 12:14:13,11.450398921966553
mama,06-04 12:14:26,False,06-04 12:14:27,10.084091901779175,True,06-04 12:14:41,182.94253277778625,False,06-04 12:17:47,77.17085695266724,False,06-04 12:19:07,11.029453039169312,True,06-04 12:19:21,36.03580403327942,True,06-04 12:20:00,53.16962814331055
